t x1 x2 x3
2.06000000 0.746738653502 -0.190839646470 -0.428967184707
2.07000000 0.748421446934 -0.195111853786 -0.425475784297
2.08000000 0.750093059057 -0.199349192367 -0.421993447160
2.09000000 0.751753564163 -0.203551753125 -0.418520228764
2.10000000 0.753403036053 -0.207719627521 -0.415056183910
2.11000000 0.755041548037 -0.211852907562 -0.411601366727
2.12000000 0.756669172939 -0.215951685793 -0.408155830680
2.13000000 0.758285983097 -0.220016055289 -0.404719628570
2.14000000 0.759892050371 -0.224046109652 -0.401292812534
2.15000000 0.761487446140 -0.228041942999 -0.397875434056
2.16000000 0.763072241312 -0.232003649961 -0.394467543960
2.17000000 0.764646506323 -0.235931325673 -0.391069192419
2.18000000 0.766210311139 -0.239825065770 -0.387680428956
2.19000000 0.767763725265 -0.243684966376 -0.384301302445
2.20000000 0.769306817739 -0.247511124103 -0.380931861116
2.21000000 0.770839657146 -0.251303636041 -0.377572152558
2.22000000 0.772362311611 -0.255062599753 -0.374222223718
2.23000000 0.773874848807 -0.258788113269 -0.370882120908
2.24000000 0.775377335960 -0.262480275077 -0.367551889805
2.25000000 0.776869839846 -0.266139184121 -0.364231575454
2.26000000 0.778352426799 -0.269764939790 -0.360921222272
2.27000000 0.779825162713 -0.273357641916 -0.357620874051
2.28000000 0.781288113042 -0.276917390765 -0.354330573958
2.29000000 0.782741342807 -0.280444287031 -0.351050364539
2.30000000 0.784184916596 -0.283938431831 -0.347780287724
2.31000000 0.785618898568 -0.287399926699 -0.344520384826
2.32000000 0.787043352455 -0.290828873577 -0.341270696547
2.33000000 0.788458341568 -0.294225374812 -0.338031262977
2.34000000 0.789863928794 -0.297589533151 -0.334802123602
2.35000000 0.791260176605 -0.300921451728 -0.331583317301
2.36000000 0.792647147055 -0.304221234068 -0.328374882353
2.37000000 0.794024901790 -0.307488984072 -0.325176856436
2.38000000 0.795393502041 -0.310724806017 -0.321989276635
2.39000000 0.796753008637 -0.313928804547 -0.318812179439
2.40000000 0.798103482000 -0.317101084668 -0.315645600747
2.41000000 0.799444982151 -0.320241751742 -0.312489575870
2.42000000 0.800777568713 -0.323350911480 -0.309344139535
2.43000000 0.802101300911 -0.326428669941 -0.306209325884
2.44000000 0.803416237579 -0.329475133519 -0.303085168482
2.45000000 0.804722437159 -0.332490408942 -0.299971700314
2.46000000 0.806019957704 -0.335474603264 -0.296868953793
2.47000000 0.807308856882 -0.338427823863 -0.293776960760
2.48000000 0.808589191977 -0.341350178429 -0.290695752487
2.49000000 0.809861019893 -0.344241774964 -0.287625359679
2.50000000 0.811124397157 -0.347102721775 -0.284565812478
